Size (Kb),Time (s),Throughput (Kb/s)
1.796,0.001381701,1299.847073
0.002,0.001387332,1.441615994
0.001,0.000947988,1.054865673
0.001,0.000775785,1.289016931
0.006,0.000729067,8.22969631
0.361,0.000820208,440.1322591
0.004,0.000873979,4.576769007
0.072,0.000934623,77.03640933
1.524,0.000905288,1683.442175
0.003,0.000808025,3.712756412
0.394,0.001324585,297.4516547
0.008,0.000792817,10.09060098
0.006,0.000803778,7.464747729
0.001,0.00100781,0.9922505234
0.004,0.000907652,4.406975361
0.017,0.000903344,18.81896598
0.103,0.000827091,124.5328507
0.001,0.00089593,1.116158628
1.799,0.000986039,1824.471446
0.01,0.000773631,12.92605906
0.104,0.000823514,126.2880777
0.001,0.000772088,1.295189149
0.032,0.000764855,41.83799544
0.256,0.000823234,310.9686918
0.427,0.000827863,515.7858245
0.009,0.000752692,11.95708205
0.007,0.000846649,8.267889054
0.064,0.0010341,61.88956581
0.019,0.000880732,21.57296431
2.517,0.001147262,2193.919087
0.003,0.000822233,3.648600822
0.004,0.000869591,4.599863614
0.016,0.000764554,20.92723339
0.003,0.001237331,2.424573538
0.004,0.000910427,4.39354281
0.001,0.001125952,0.8881373273
0.009,0.000715542,12.57787803
0.145,0.000849314,170.7260212
1.909,0.001007851,1894.129192
0.005,0.000755137,6.621315073
0.305,0.00081038,376.3666428
0.001,0.001132795,0.882772258
0.617,0.001223876,504.1360399
2.753,0.001286593,2139.759815
0.009,0.000807776,11.14170265
0.001,0.000790713,1.26468137
0.011,0.000795131,13.83419839
1.659,0.00090136,1840.552055
1.71,0.001073734,1592.573207
0.005,0.00087965,5.684078895
3.53,0.001400948,2519.722359
0.04,0.000941205,42.49871176
2.806,0.001181987,2373.96858
0.007,0.001054838,6.636090092
0.002,0.00075172,2.660565104
0.553,0.000987723,559.8735678
0.002,0.000796163,2.512048412
0.622,0.00092199,674.6277075
0.145,0.000870313,166.6067265
9.617,0.001696302,5669.391417
0.019,0.001313163,14.46888162
2.386,0.001217964,1959.006999
0.633,0.000939703,673.6170897
0.002,0.001185824,1.686590927
0.013,0.001154596,11.25934959
0.635,0.001563012,406.2668745
0.245,0.000869361,281.8161845
0.03,0.001047345,28.64385661
0.055,0.00110857,49.613466
3.104,0.001160567,2674.554765
0.084,0.000988014,85.01903819
0.011,0.000854272,12.87646089
6.573,0.001859157,3535.473335
0.01,0.00122071,8.191953863
0.001,0.00092745,1.078225241
0.002,0.001023811,1.953485555
0.518,0.001053596,491.6495507
1.539,0.001046342,1470.838407
0.219,0.001065097,205.6150754
0.206,0.001025544,200.8690022
0.647,0.001189772,543.8016696
0.005,0.000950954,5.257877878
0.046,0.000825688,55.71111606
0.002,0.001612865,1.240029389
1.39,0.000934073,1488.10639
0.034,0.001019973,33.33421571
0.004,0.000908083,4.404883695
0.029,0.000925035,31.35016513
0.022,0.001054318,20.86656967
0.002,0.000812714,2.460890301
0.003,0.000764735,3.92292755
0.001,0.000946576,1.056439208
0.011,0.001152251,9.546531094
0.23,0.001020594,225.3589576
0.177,0.000844925,209.4860491
0.028,0.00093287,30.01490025
0.018,0.000983665,18.29891274
3.976,0.00172174,2309.291763
0.007,0.000935024,7.486438851
0.009,0.000841238,10.69851814
0.796,0.001262468,630.5110308
0.002,0.001304457,1.533205004
0.088,0.001149997,76.52193875
11.277,0.002102364,5363.961712
0.652,0.001371412,475.4224114
0.356,0.000949081,375.0997017
0.006,0.000996961,6.018289582
2.389,0.001243332,1921.449782
0.008,0.000965822,8.283099784
0.015,0.001027468,14.59899481
0.002,0.000750928,2.663371189
0.002,0.001446804,1.382357251
0.611,0.001077341,567.1370532
0.003,0.000993233,3.020439313
0.006,0.000711705,8.430459249
0.616,0.00093297,660.2570286
3.337,0.001460079,2285.492771
0.005,0.000854594,5.850731458
0.001,0.001104141,0.9056814302
0.004,0.000857749,4.663368888
0.889,0.000886753,1002.533964
0.001,0.000836229,1.195844679
0.001,0.000941737,1.061867591
0.099,0.001113038,88.94575028
0.023,0.00099181,23.18992549
5.293,0.001360221,3891.279432
0.054,0.00087432,61.76228383
0.001,0.000832572,1.201097323
0.243,0.000896993,270.9051241
0.6,0.000888416,675.3592911
0.011,0.000988023,11.13334406
0.364,0.001144317,318.0936751
0.385,0.001138305,338.2221812
0.05,0.00074593,67.0304184
1.482,0.000864893,1713.506757
10.471,0.001798374,5822.481864
0.012,0.000799319,15.01277963
0.049,0.000844534,58.0201626
0.368,0.000827202,444.873199
0.026,0.000698821,37.20552187
1.382,0.000839666,1645.892533
1.424,0.000874421,1628.506177
0.834,0.000926798,899.8724641
6.535,0.001477632,4422.616727
0.287,0.000812705,353.1416689
0.014,0.000779563,17.95877947
1.033,0.000901501,1145.866727
1.118,0.001101957,1014.558644
0.042,0.001017028,41.29679812
0.006,0.000743134,8.073913991
0.305,0.000854654,356.8695636
0.212,0.00081573,259.8899146
0.001,0.000838593,1.192473584
0.954,0.000893907,1067.225114
0.001,0.000977213,1.023318355
0.008,0.000996439,8.028589808
12.034,0.001809785,6649.408631
0.017,0.000893336,19.02979394
0.858,0.001109712,773.1735802
0.261,0.000880571,296.3985868
0.001,0.000780293,1.281569872
0.005,0.000776156,6.442003927
0.002,0.00102908,1.9434835
0.003,0.000800542,3.747461095
0.311,0.000850365,365.7253062
0.368,0.000699222,526.2992297
0.004,0.000762921,5.243006812
0.005,0.00074639,6.698910757
0.003,0.000700674,4.281591725
0.009,0.000798227,11.27498819
0.05,0.00078882,63.38581679
0.001,0.000749777,1.333729896
1.402,0.001074766,1304.469996
0.009,0.000853481,10.54505021
0.211,0.000857308,246.1192477
5.134,0.001358508,3779.145945
1.421,0.000932402,1524.020755
0.035,0.000775757,45.11722099
0.968,0.000826163,1171.681617
0.075,0.000777421,96.47282489
0.001,0.000850428,1.175878499
0.038,0.00079832,47.59995992
0.001,0.000790446,1.265108559
0.102,0.000793872,128.4841889
0.003,0.000873411,3.434809042
1.377,0.000940928,1463.44885
2.529,0.00111237,2273.524097
0.152,0.000768875,197.6914323
0.008,0.0007186,11.13275814
0.221,0.000844427,261.7159328
0.153,0.00079276,192.9966194
1.34,0.000954043,1404.548852
3.604,0.001189335,3030.264812
1.545,0.000960425,1608.662832
0.002,0.000793802,2.519519981
0.785,0.000887868,884.1404353
0.002,0.000988717,2.022823518
0.002,0.000800494,2.498457203
1.051,0.000964823,1089.318974
0.001,0.000946338,1.056704898
0.002,0.001192761,1.676781853
0.004,0.000798701,5.008131954
0.584,0.000881577,662.4492245
0.005,0.000805334,6.208604132
0.003,0.000884872,3.39032086
0.402,0.000966726,415.8365452
0.001,0.001002013,0.997991044
1.171,0.001195496,979.50976
0.164,0.000790175,207.5489607
0.012,0.000800484,14.99093049
0.303,0.000812337,372.997906
0.003,0.000799393,3.752847473
0.009,0.000871368,10.32858677
0.01,0.00088854,11.25441736
0.049,0.000950486,51.55257416
0.003,0.000806085,3.721691881
3.61,0.001392296,2592.839454
0.225,0.000855187,263.1003512
0.001,0.000850058,1.176390317
0.019,0.000862981,22.0167072
3.072,0.001314259,2337.438815
0.001,0.000793832,1.259712382
0.005,0.000786428,6.357861114
0.001,0.000820892,1.218187045
11.79,0.001884231,6257.19458
0.009,0.000795886,11.30815217
0.108,0.000810213,133.2982808
0.002,0.000896324,2.23133599
2.739,0.001111649,2463.907223
0.325,0.00083563,388.9281141
0.057,0.00085155,66.93676237
0.027,0.000854666,31.59128829
4.521,0.001358984,3326.749984
0.001,0.000755721,1.323239661
0.291,0.000828908,351.0642918
0.558,0.00082973,672.5079243
0.018,0.000774806,23.23162185
3.804,0.001226364,3101.852305
0.002,0.000907014,2.205037629
0.161,0.000796547,202.1224109
0.002,0.000772802,2.587985021
1.145,0.001039374,1101.624632
0.197,0.001392096,141.513229
4.357,0.001249447,3487.142712
0.779,0.000965374,806.9411441
0.019,0.00090985,20.88256306
0.011,0.000896294,12.27275872
0.018,0.00120264,14.96707244
0.339,0.001071684,316.3245882
0.009,0.001088796,8.266011264
0.001,0.000938494,1.065536913
0.001,0.001109906,0.9009771999
9.557,0.002166591,4411.077125
0.002,0.000838085,2.386392788
0.006,0.00092044,6.518621529
0.008,0.000812146,9.85044561
2.972,0.001834808,1619.788011
0.012,0.001481083,8.102179284
0.002,0.000809351,2.471115746
0.025,0.000706789,35.37123526
0.038,0.000811344,46.8358674
0.005,0.001175549,4.253331848
0.096,0.001289824,74.42875927
0.077,0.000853283,90.23969773
0.001,0.000780126,1.281844215
1.916,0.001470603,1302.866919
0.004,0.001485001,2.69360088
11.847,0.002695345,4395.355697
0.052,0.00101666,51.14787638
6.274,0.001356549,4624.971158
1.828,0.001128451,1619.919695
0.001,0.000735953,1.358782422
2.726,0.001210845,2251.320359
1.231,0.001201608,1024.460556
2.88,0.001105297,2605.634504
0.007,0.000890573,7.860108043
2.338,0.001091461,2142.082951
14.655,0.002491542,5881.899643
0.004,0.001057227,3.783482639
0.002,0.000962719,2.077449391
0.191,0.000967148,197.4878716
0.025,0.000862421,28.98816239
0.006,0.000779555,7.696698758
0.001,0.001105758,0.9043570112
1.327,0.001041838,1273.7105
0.014,0.00078763,17.77484352
0.003,0.000849236,3.532586937
0.598,0.000859235,695.967925
2.491,0.001575371,1581.214838
0.001,0.000800574,1.249103768
0.729,0.000902326,807.9119963
0.033,0.001220172,27.04536737
0.003,0.001119143,2.680622584
3.732,0.001316915,2833.895885
13.381,0.002184084,6126.595864
0.533,0.000778553,684.6033603
0.015,0.000807958,18.56532146
3.995,0.001238127,3226.647993
1.152,0.000934716,1232.459913
0.429,0.001177362,364.3739139
0.479,0.000786207,609.2543058
2.466,0.001046617,2356.162761
0.019,0.000740141,25.67078435
0.002,0.000763174,2.620634351
0.023,0.000762253,30.17370873
0.019,0.000774315,24.5378173
12.241,0.001792578,6828.712614
0.086,0.000750871,114.5336549
0.002,0.000753816,2.653167351
0.004,0.001163226,3.438712684
1.45,0.001112681,1303.158767
0.754,0.001050063,718.052155
0.003,0.000748928,4.005725517
0.047,0.000751593,62.53384478
0.023,0.000737135,31.20188297
1.693,0.000980813,1726.119046
0.005,0.00088673,5.63869498
0.34,0.000779267,436.307453
0.003,0.00079135,3.79099008
0.612,0.00082835,738.8181324
0.003,0.000760262,3.946008087
0.003,0.000744983,4.026937527
1.26,0.000914993,1377.059715
0.002,0.000731648,2.733554934
0.001,0.000699507,1.42957826
2.422,0.000989363,2448.039799
0.006,0.000745343,8.04998504
0.001,0.000804845,1.242475259
0.006,0.000755052,7.946472561
0.268,0.00077586,345.4231434
0.004,0.001101113,3.632688017
0.008,0.000750553,10.65880757
0.008,0.000776061,10.30846802
1.268,0.001022235,1240.419277
0.009,0.000790749,11.38161414
1.066,0.000869147,1226.48988
0.011,0.000728291,15.10385272
0.009,0.000754311,11.93141821
0.044,0.000765191,57.50198316
0.493,0.000800497,615.8673924
0.002,0.000705748,2.833872714
0.353,0.000769199,458.9189534
0.012,0.000636358,18.85730988
0.004,0.000772104,5.180649239
3.623,0.001095002,3308.669756
1.899,0.000907679,2092.149317
1.012,0.000832668,1215.370352
0.003,0.000708293,4.235535294
3.291,0.001198557,2745.801827
0.38,0.000734513,517.3495908
8.581,0.001652902,5191.475357
1.422,0.000941733,1509.982129
0.017,0.000691492,24.58452159
0.207,0.000769389,269.0446575
0.002,0.000818461,2.44361063
0.01,0.000735746,13.59164712
0.002,0.000745484,2.682820825
0.007,0.000790689,8.8530383
0.632,0.000775961,814.4739233
0.003,0.000750963,3.994870586
0.042,0.000722341,58.14428366
0.238,0.000763478,311.7313138
0.001,0.000729283,1.371209805
1.588,0.000915213,1735.115214
0.014,0.000726207,19.27824987
0.104,0.000746275,139.3588155
1.216,0.000900285,1350.683395
1.329,0.000883002,1505.092854
0.011,0.000761033,14.45403813
2.265,0.000959056,2361.697336
0.001,0.00075395,1.326347901
1.103,0.00086034,1282.051282
0.001,0.000784186,1.275207668
0.026,0.000758358,34.28459909
0.002,0.000676965,2.954362486
1.926,0.000970317,1984.918331
0.021,0.000792773,26.48929769
0.22,0.000738119,298.0549207
0.112,0.000706861,158.4469931
0.92,0.000877843,1048.023394
0.048,0.000721218,66.55407935
0.201,0.000777374,258.5628025
0.003,0.000764159,3.925884535
0.027,0.000763377,35.36915574
0.175,0.001467884,119.2192299
3.398,0.001843611,1843.122004
0.059,0.000906306,65.09942558
0.007,0.000900866,7.770301021
0.001,0.000867994,1.152081696
0.125,0.000753199,165.9587971
0.001,0.00079633,1.255760803
0.046,0.000830704,55.37471831
0.134,0.000851002,157.4614396
0.864,0.000888372,972.5655469
0.014,0.001474205,9.496643954
0.002,0.000622763,3.211494581
0.58,0.00087121,665.7407514
3.334,0.001247719,2672.076004
1.97,0.001211301,1626.350511
0.083,0.000784387,105.8151142
0.557,0.000834411,667.5367415
0.004,0.001074212,3.723659762
1.484,0.001133855,1308.809327
0.338,0.000923849,365.8606547
2.419,0.000962292,2513.789993
0.212,0.000801529,264.4944849
0.001,0.001210699,0.8259691302
2.623,0.000991978,2644.211868
1.701,0.000899213,1891.654146
0.006,0.00075417,7.955765941
0.001,0.000837497,1.194034128
0.002,0.001057572,1.891124198
9.555,0.002149276,4445.683104
2.541,0.001100633,2308.671465
0.495,0.001371012,361.0471681
0.002,0.000761193,2.627454535
0.004,0.000746355,5.35937992
0.373,0.000810806,460.0360629
0.001,0.000765281,1.306709562
0.005,0.000784336,6.374818955
0.123,0.000747087,164.6394597
0.008,0.000832698,9.607324624
0.005,0.001421396,3.517668546
0.001,0.001147891,0.8711628543
0.947,0.00141813,667.7808099
0.001,0.000727169,1.375196137
0.001,0.000805316,1.241748581
3.352,0.001180603,2839.227073
0.037,0.00121138,30.54367746
0.006,0.001088479,5.512279061
1.145,0.001112835,1028.903656
0.001,0.000808312,1.237146053
1.317,0.001259422,1045.717798
1.918,0.000937555,2045.74665
4.274,0.001294998,3300.391198
0.004,0.000829091,4.824560874
0.012,0.000815716,14.71100236
0.013,0.000778846,16.69136132
1.265,0.000905204,1397.475044
1.543,0.000893272,1727.357401
0.001,0.000758007,1.319249031
0.039,0.001102726,35.36689985
0.942,0.000861502,1093.439133
0.006,0.001260223,4.761062129
0.319,0.001230006,259.3483284
0.032,0.000866702,36.92157166
0.779,0.001394014,558.8179172
0.002,0.001106623,1.807300228
6.262,0.00161453,3878.528117
0.465,0.000830033,560.2186901
0.02,0.001010142,19.79919655
0.021,0.000770801,27.24438603
0.204,0.001723375,118.3723798
1.428,0.001496368,954.3107043
0.099,0.001640078,60.36298274
0.007,0.001025972,6.822798283
0.041,0.000852696,48.08278683
7.441,0.001649346,4511.485158
0.001,0.000786451,1.271535035
13.207,0.002006528,6582.016299
0.001,0.00076494,1.307292075
0.001,0.00081814,1.222284695
2.649,0.001439871,1839.748144
5.241,0.001302162,4024.844835
0.042,0.000820585,51.1829975
0.041,0.000765681,53.54710382
0.04,0.000811097,49.31592646
0.018,0.00074368,24.20395869
1.68,0.000943957,1779.742086
0.588,0.000803673,731.6408539
2.263,0.000934189,2422.422015
0.009,0.000734223,12.25785626
0.002,0.000766463,2.609388842
0.259,0.00080744,320.7668681
1.092,0.000814324,1340.989582
1.234,0.000750596,1644.02688
0.084,0.000977824,85.90502994
0.46,0.000858148,536.0380727
0.007,0.000749813,9.335661025
1.462,0.000910958,1604.903848
1.666,0.001023911,1627.094542
2.622,0.000978705,2679.050378
0.037,0.000769321,48.09435853
0.015,0.000734905,20.4108014
