Size (Kb),Time (s),Throughput (Kb/s)
0.003,0.000748214,4.00954807
0.82,0.000808598,1014.10095
0.007,0.000733526,9.542947353
0.011,0.000723588,15.20202104
0.499,0.000769093,648.816203
0.004,0.000731603,5.467446142
0.004,0.000708901,5.642536828
0.01,0.0007458,13.40842049
0.037,0.000774203,47.79108322
0.037,0.000723077,51.17020732
0.017,0.000751761,22.61357
0.006,0.00070341,8.52987589
0.009,0.000704512,12.77480015
2.282,0.000903966,2524.431229
0.01,0.000631776,15.82839487
0.137,0.000840337,163.0298321
1.292,0.000795393,1624.35425
0.007,0.000744698,9.399783536
1.061,0.000767109,1383.115046
0.006,0.00077789,7.713172814
0.011,0.00076215,14.43285442
0.033,0.000728236,45.31498031
0.04,0.000661611,60.45848694
0.004,0.000734949,5.442554517
0.024,0.000763232,31.44522242
0.015,0.000787578,19.04573261
0.002,0.000776657,2.575139347
0.076,0.000766569,99.14306475
0.01,0.000766459,13.0470123
0.113,0.000723628,156.1575837
0.05,0.000749637,66.69894896
0.027,0.000746851,36.15178931
0.017,0.000748565,22.71011869
0.536,0.000809098,662.4661042
0.542,0.000758483,714.5842425
1.114,0.000819158,1359.933004
0.048,0.000728187,65.91713392
0.306,0.000775846,394.4081686
0.061,0.000730901,83.4586353
0.032,0.000774163,41.33496434
0.118,0.000740961,159.2526462
0.005,0.000815761,6.129246189
0.137,0.000710063,192.9406264
0.036,0.000710825,50.64537685
0.042,0.000734148,57.20917308
0.019,0.000766228,24.79679678
0.007,0.000696066,10.05651763
0.149,0.000725071,205.4971168
0.005,0.000730381,6.845742154
4.21,0.001075909,3912.970335
0.83,0.00081012,1024.539574
0.055,0.000732645,75.07046387
0.087,0.000736573,118.1145657
0.909,0.000799641,1136.760121
0.026,0.000741332,35.07200553
0.016,0.000734869,21.77258804
0.004,0.000738195,5.418622451
0.334,0.000773011,432.0766457
0.013,0.000729248,17.826583
0.031,0.00070318,44.08544043
0.023,0.000708029,32.48454512
0.004,0.000690065,5.796555397
0.787,0.000753083,1045.037532
0.09,0.000704592,127.7334968
0.034,0.000711135,47.81089385
0.007,0.000713248,9.814258154
0.021,0.000734188,28.60302811
0.018,0.000737084,24.42055451
1.415,0.000827303,1710.376972
0.606,0.000774123,782.8213346
0.009,0.000730551,12.31946846
0.076,0.000728457,104.3301115
0.013,0.000701997,18.51859766
0.045,0.000730451,61.60577506
0.842,0.000815921,1031.962653
0.278,0.000738957,376.2059227
0.172,0.000707769,243.0171426
0.013,0.000768222,16.92219176
0.004,0.000750389,5.330568545
0.013,0.000774193,16.79167856
0.014,0.000742564,18.85359376
1.354,0.000785604,1723.514646
0.008,0.000707608,11.30569468
0.449,0.000768662,584.1319071
0.01,0.000737424,13.56071948
0.126,0.000752072,167.5371507
0.071,0.000777049,91.37132922
0.207,0.00074065,279.4842368
0.023,0.00072471,31.73683266
0.013,0.000709482,18.32322737
0.003,0.000717396,4.18179081
0.002,0.000745679,2.68211925
0.042,0.000766618,54.78608642
0.007,0.000784392,8.924109374
0.096,0.000725151,132.3862202
0.005,0.000726083,6.886265069
0.905,0.000765426,1182.34813
0.028,0.000734168,38.13840974
0.205,0.000826301,248.0936124
0.01,0.000714191,14.00185665
0.009,0.000736342,12.22258135
0.005,0.000737303,6.781472475
0.008,0.000719711,11.11557278
0.009,0.000733126,12.27619809
0.006,0.000740951,8.097701467
0.481,0.000676179,711.3501011
0.028,0.00074574,37.54659801
0.089,0.000759295,117.2139946
0.002,0.000767991,2.604197185
0.014,0.000738116,18.96720841
0.083,0.000700355,118.5113264
0.031,0.000792247,39.12921097
0.289,0.000789622,365.9979079
0.027,0.000806824,33.46454741
0.017,0.00075675,22.46448629
0.022,0.000636545,34.56157852
1.257,0.000860405,1460.939906
0.008,0.000753043,10.62356333
1.217,0.000908345,1339.799305
0.489,0.001108751,441.0368063
0.018,0.000707418,25.44464517
0.21,0.000734338,285.9718549
0.067,0.00071371,93.87566379
0.008,0.000701947,11.39687184
0.038,0.000718919,52.8571369
1.459,0.000841118,1734.596097
0.012,0.000734158,16.34525538
0.009,0.000741221,12.14212765
0.014,0.000730812,19.15677356
0.01,0.000743716,13.44599283
0.023,0.000770887,29.83576062
1.022,0.000810952,1260.247216
1.123,0.000819108,1371.00358
0.077,0.000726684,105.9607752
4.904,0.001164476,4211.336258
0.003,0.000722345,4.15314012
0.041,0.000746061,54.95529186
0.067,0.000716625,93.49380778
0.293,0.000728888,401.9821975
0.029,0.000725161,39.99111921
0.005,0.000720442,6.940183943
0.003,0.000713489,4.204689911
0.016,0.000731492,21.87310319
0.039,0.000718138,54.30711089
0.032,0.000720042,44.441852
0.095,0.000743004,127.8593386
0.187,0.00082632,226.3045793
0.032,0.000698401,45.81894929
0.004,0.000885853,4.515421859
0.016,0.000732445,21.84464363
1.261,0.000819448,1538.840781
0.026,0.000722306,35.99582448
0.008,0.000707918,11.30074387
0.039,0.000736852,52.92786068
0.296,0.000835217,354.3989167
0.077,0.000717507,107.3160262
0.285,0.000863099,330.2054573
0.041,0.000759184,54.00535312
0.017,0.000714692,23.78647026
0.379,0.000748224,506.532803
0.006,0.000935245,6.415431251
0.026,0.000729359,35.64774
0.247,0.000835428,295.656837
0.036,0.000712086,50.55569131
0.023,0.000737825,31.17270355
0.012,0.000748345,16.03538475
0.013,0.000752412,17.27776803
0.024,0.000744457,32.23826225
3.256,0.00095397,3413.105234
0.014,0.000760918,18.39882878
0.192,0.000769755,249.4300134
0.005,0.000722386,6.921507338
0.345,0.000750128,459.9215067
0.03,0.000723128,41.48643117
0.262,0.000722706,362.5263939
0.104,0.00068736,151.3035382
1.683,0.000812555,2071.244408
0.101,0.000788801,128.042434
0.02,0.00081501,24.5395762
0.014,0.000604004,23.17865445
0.084,0.000760868,110.4002271
0.109,0.000999867,109.0144989
0.338,0.00071437,473.144169
0.462,0.000741611,622.9681059
3.34,0.001035494,3225.51362
0.01,0.000747242,13.38254541
0.001,0.000712097,1.404303065
0.026,0.000826481,31.45867842
1.466,0.000905188,1619.553065
0.005,0.000719851,6.945881856
0.037,0.000695366,53.20938901
0.368,0.000764385,481.4327858
0.052,0.00077829,66.81314163
0.045,0.000748485,60.12144532
0.324,0.000766038,422.9555192
0.003,0.000725662,4.134156122
1.035,0.000968718,1068.422389
0.021,0.000738686,28.42885881
0.013,0.000710724,18.29120728
0.035,0.000725591,48.23654097
1.667,0.000856167,1947.05005
0.016,0.000776687,20.60031905
0.044,0.000716755,61.38778244
0.069,0.000738456,93.43820079
0.007,0.00074632,9.3793547
0.013,0.000728277,17.8503509
1.84,0.000880643,2089.382417
0.004,0.001062404,3.765046065
0.089,0.000727997,122.253251
0.568,0.000774063,733.7904021
0.433,0.000759536,570.0848939
0.019,0.000732114,25.95224241
0.034,0.000714101,47.61231254
0.579,0.000765607,756.2626778
0.007,0.000718759,9.739008485
0.007,0.000695194,10.06913178
3.105,0.000893728,3474.211393
0.072,0.000741451,97.10688906
0.103,0.000757452,135.9822141
0.005,0.000718819,6.955853977
0.015,0.000710855,21.10134978
0.005,0.000717967,6.964108378
0.015,0.000694394,21.60156914
0.143,0.000746691,191.5116159
0.014,0.000701837,19.94765166
1.265,0.000815731,1550.756316
0.073,0.000738126,98.89910395
0.011,0.000699954,15.71531844
0.056,0.000734088,76.28513203
0.011,0.000728256,15.10457861
0.013,0.000746812,17.40732607
0.131,0.000748355,175.050611
0.375,0.000751431,499.0478168
0.065,0.000819518,79.31491438
0.021,0.000718388,29.23211412
0.112,0.00073037,153.3469337
0.005,0.000803387,6.223650619
0.017,0.0007195,23.62751911
0.022,0.000729389,30.16223168
0.012,0.000726994,16.50632605
0.138,0.000724259,190.5395722
0.716,0.000792607,903.3480653
0.162,0.00078335,206.8041106
0.015,0.000748064,20.05176028
0.029,0.000761799,38.06778428
0.436,0.000722777,603.2289351
0.137,0.000720783,190.0710755
0.007,0.00072451,9.661702392
0.053,0.000740219,71.60043176
1.423,0.000837622,1698.857002
0.039,0.000749777,52.01546593
0.003,0.000725562,4.134725909
0.401,0.00073554,545.1776926
0.753,0.000759525,991.4091044
0.004,0.00075131,5.324034021
0.018,0.000710023,25.35129144
0.034,0.000710424,47.85874351
0.014,0.000800012,17.4997375
0.013,0.000694513,18.71815214
0.221,0.000774143,285.4769726
0.585,0.00069224,845.0826303
0.437,0.000754106,579.4941295
0.353,0.000765897,460.8974836
0.006,0.00077831,7.709010548
0.216,0.000838063,257.7371868
0.055,0.00071932,76.46110215
0.009,0.000699663,12.86333563
0.03,0.000746862,40.16806318
0.099,0.000752412,131.5768489
0.03,0.000796385,37.67022232
0.007,0.000727545,9.621397989
0.024,0.0007405,32.41053342
1.204,0.00079898,1506.921325
0.021,0.000808518,25.97344772
0.44,0.000762,577.4278215
0.071,0.000731522,97.05791487
0.013,0.000733918,17.71315052
0.023,0.000725993,31.68074623
0.019,0.000731733,25.96575527
0.006,0.000718187,8.354370101
0.004,0.00072446,5.521353836
0.005,0.000731392,6.836279314
0.351,0.000763744,459.5780785
0.015,0.000742243,20.20901511
0.147,0.000738746,198.985849
0.043,0.000739478,58.14912682
0.005,0.000751821,6.650519206
0.276,0.000726483,379.9125375
0.017,0.000748014,22.72684736
0.016,0.000735951,21.74057784
0.016,0.000981813,16.2963823
0.024,0.000742193,32.33660247
0.005,0.000744938,6.711967976
0.071,0.000731563,97.05247532
0.007,0.00074579,9.386020193
0.009,0.000718939,12.51844732
0.673,0.000778952,863.9813493
0.006,0.000726824,8.255093393
0.006,0.000721214,8.319306059
4.738,0.001052596,4501.252142
0.005,0.000709332,7.04888543
0.004,0.000719952,5.555925951
0.05,0.000687099,72.76971732
0.035,0.000728668,48.03284898
0.007,0.000744567,9.401437345
0.01,0.000736723,13.57362265
0.012,0.00073524,16.32120124
0.012,0.000711235,16.87206057
0.003,0.000720382,4.164457191
0.389,0.000739488,526.0396382
0.031,0.000730101,42.45987884
0.004,0.000703731,5.683990047
0.078,0.000744277,104.7996915
1.901,0.000885632,2146.489738
0.816,0.000780826,1045.047168
0.004,0.000709471,5.638003527
0.497,0.000759185,654.6493938
1.954,0.000853502,2289.391238
0.024,0.00071967,33.34861812
0.021,0.000716826,29.29581237
0.023,0.000728337,31.57878839
0.007,0.00079412,8.814788697
0.013,0.000737014,17.63874228
0.026,0.000728798,35.67518023
0.013,0.000709953,18.3110713
0.114,0.000737123,154.6553289
0.005,0.000721835,6.926790749
0.012,0.000748966,16.02208912
0.014,0.000730301,19.17017778
0.003,0.000732926,4.093182668
0.075,0.000729078,102.8696518
0.085,0.000723097,117.5499276
0.206,0.000704733,292.3092859
0.021,0.000709061,29.61663383
0.009,0.000729449,12.33807984
0.004,0.000717857,5.572140412
0.005,0.000736832,6.785807348
1.08,0.000818657,1319.233818
0.04,0.000769454,51.98491398
0.013,0.000725832,17.91048066
0.007,0.000732204,9.560177218
0.021,0.000784873,26.75592102
0.011,0.000716295,15.35680132
0.958,0.000815641,1174.536346
0.073,0.000782609,93.2777415
0.007,0.000728557,9.608033414
0.002,0.000744918,2.684859273
0.009,0.000770837,11.67562014
0.006,0.000755448,7.942307081
0.004,0.000790504,5.060062947
0.902,0.00086323,1044.912712
0.437,0.000639561,683.2811882
0.004,0.000733898,5.450348686
0.017,0.000752201,22.6003422
0.006,0.000765266,7.840411047
1.633,0.000865955,1885.779284
0.941,0.000772851,1217.569751
0.025,0.000774974,32.25914676
0.116,0.000773843,149.9012074
1.235,0.000859453,1436.960485
0.009,0.00074604,12.06369632
0.033,0.000742934,44.41848132
0.267,0.000744388,358.6839122
0.007,0.000807335,8.670502332
0.02,0.000744287,26.87135473
0.655,0.00082559,793.3720127
0.01,0.00072483,13.79633845
0.221,0.00076194,290.0490852
0.01,0.000861727,11.60460331
0.084,0.000778261,107.9329428
0.019,0.000759045,25.031454
0.005,0.000753304,6.63742659
0.034,0.00077268,44.00269193
0.017,0.000752292,22.59760838
0.005,0.000727936,6.868735713
1.365,0.001031496,1323.320692
0.204,0.000728587,279.9940158
0.181,0.000783691,230.9583752
0.055,0.000723598,76.00905475
4.37,0.001047657,4171.212525
2.858,0.000990048,2886.728724
0.924,0.000791836,1166.908299
0.004,0.000693962,5.764004369
0.257,0.000696958,368.7453189
0.014,0.000735771,19.02765942
0.053,0.00075655,70.05485427
0.012,0.000763433,15.71847169
0.348,0.000762882,456.1649115
0.015,0.000739428,20.28595076
0.008,0.000749728,10.67053651
0.008,0.000762721,10.48876326
0.017,0.000761168,22.33409707
0.005,0.000758273,6.593931209
0.007,0.000717165,9.7606548
0.022,0.000702128,31.33331814
0.005,0.000711255,7.029827558
0.023,0.00070322,32.70669207
0.004,0.000745389,5.366325503
0.013,0.000691417,18.80196755
0.006,0.000696156,8.618757865
0.175,0.000734789,238.1636089
0.085,0.000730481,116.361685
0.104,0.000728708,142.7183453
0.004,0.000724931,5.517766518
0.102,0.000740219,137.7970574
1.783,0.000895952,1990.061968
0.005,0.000740269,6.754301477
0.204,0.000744627,273.9626686
0.005,0.000724259,6.903607687
0.038,0.000725181,52.40071099
0.043,0.00074053,58.06651992
1.714,0.000816472,2099.275909
0.005,0.000728297,6.865331039
0.009,0.000776227,11.59454644
0.007,0.000725802,9.644503597
0.004,0.000867498,4.610961639
0.385,0.000767381,501.7064535
0.774,0.000785965,984.7766758
0.004,0.000721844,5.541363508
0.012,0.000702688,17.07728039
1.132,0.000820149,1380.237006
0.009,0.000707919,12.7133189
0.068,0.000782859,86.86110781
0.101,0.000760698,132.7727955
0.007,0.000719661,9.726801925
1.219,0.000835017,1459.850518
0.014,0.000742463,18.85615849
0.014,0.000695986,20.11534715
0.018,0.000707839,25.42951151
0.004,0.000838695,4.769314232
0.092,0.000731703,125.7340752
0.006,0.00075117,7.987539438
0.025,0.000759025,32.93699154
0.013,0.000821643,15.82195674
0.072,0.000706186,101.9561419
0.127,0.000746491,170.1293117
1.318,0.000782519,1684.304151
0.041,0.000743916,55.1137494
2.642,0.000961915,2746.60443
0.043,0.000719741,59.74371336
0.012,0.000728106,16.48111676
0.127,0.000711024,178.6156304
0.18,0.000746732,241.0503367
0.014,0.000744868,18.79527648
0.075,0.000759305,98.77453724
0.012,0.000755338,15.88692744
0.006,0.000736392,8.147834306
0.028,0.00072441,38.6521445
0.043,0.000769013,55.91582977
1.262,0.001043488,1209.405379
0.007,0.000734308,9.532784608
4.388,0.001103942,3974.846505
0.081,0.000734539,110.2732462
0.237,0.000789772,300.0866073
0.02,0.000803417,24.8936729
0.005,0.000732555,6.825426077
0.012,0.001029873,11.65192213
0.005,0.00076713,6.517800112
0.02,0.000709742,28.17925387
0.004,0.000729779,5.481111405
0.003,0.000709261,4.229754632
0.075,0.000721965,103.8831522
0.228,0.000746841,305.2858641
0.011,0.000709852,15.49618794
0.427,0.00073509,580.8812526
0.101,0.000712738,141.7070508
0.515,0.000760036,677.5994821
0.086,0.000766208,112.2410625
0.11,0.000783831,140.3363735
0.005,0.000694403,7.200429722
0.026,0.000736923,35.28184084
0.101,0.000759626,132.9601672
0.03,0.000742043,40.42892393
1.903,0.000917222,2074.743083
0.004,0.000734178,5.448270038
0.013,0.000747603,17.38890828
0.01,0.000766168,13.05196771
0.009,0.000733947,12.26246582
0.004,0.000708019,5.649565901
0.296,0.000784913,377.1118583
0.013,0.000695074,18.70304457
0.091,0.000699813,130.0347379
0.465,0.000779754,596.3419232
0.023,0.000814148,28.25039182
0.459,0.000805201,570.0440014
1.119,0.000813837,1374.968206
0.038,0.0007303,52.03341093
0.005,0.000721564,6.929392265
0.193,0.000741722,260.205306
1.216,0.000834967,1456.344981
2.574,0.000936407,2748.80474
0.013,0.000774403,16.78712505
0.112,0.000724108,154.6730598
0.006,0.000748966,8.01104456
0.131,0.000747443,175.2642007
0.11,0.000709431,155.0538389
0.02,0.00071902,27.81563795
0.161,0.00071911,223.8878614
0.127,0.000708961,179.1353826
0.052,0.000731372,71.09924908
0.099,0.000757682,130.661676
0.005,0.000758413,6.592713996
0.018,0.000771097,23.34336666
0.004,0.000797377,5.016447678
0.035,0.000728337,48.05467799
0.008,0.000863771,9.261714042
0.473,0.0008043,588.0890215
0.521,0.00078319,665.2281056
0.015,0.000692349,21.66537397
0.031,0.000716274,43.27952711
0.021,0.000680838,30.84434183
0.009,0.000808548,11.13106458
0.027,0.000865544,31.19425471
0.005,0.000733717,6.814616535
0.011,0.000711155,15.46779535
0.025,0.000722075,34.62244227
0.05,0.000721664,69.28432068
0.01,0.000697208,14.34292205
0.005,0.000727716,6.87081224
0.012,0.000831982,14.42338897
0.728,0.000904047,805.2678677
0.062,0.00074603,83.10657748
0.006,0.000751531,7.983702602
0.063,0.000760677,82.8209608
0.032,0.00072992,43.84042087
0.866,0.000791746,1093.785128
0.008,0.000752162,10.6360066
0.008,0.000759416,10.53441065
0.035,0.000757863,46.18248945
0.006,0.000752402,7.974460461
0.177,0.000732475,241.6464726
0.01,0.000731934,13.66243404
0.012,0.000712558,16.84073437
0.956,0.000771268,1239.517262
0.027,0.000728938,37.04018723
0.11,0.000810581,135.70513
0.51,0.000792257,643.7305066
0.034,0.000733166,46.37421812
0.007,0.000775946,9.021246324
0.004,0.000702118,5.697048075
0.079,0.000764705,103.3078115
0.005,0.000742113,6.73751841
0.005,0.00071912,6.952942485
0.009,0.00076221,11.80776951
0.003,0.001039081,2.887166641
0.047,0.000748424,62.79862752
0.454,0.000732294,619.9695751
0.024,0.000689454,34.81015412
0.903,0.000892195,1012.110581
0.008,0.000750658,10.65731665
0.003,0.000742384,4.041035367
0.172,0.000749256,229.5610579
0.017,0.00074608,22.78576024
0.029,0.000721314,40.20440474
0.01,0.000778842,12.83957465
0.012,0.000754627,15.9018959
0.037,0.000716404,51.64683614
0.006,0.000730091,8.218153627
0.376,0.000745539,504.3331067
0.073,0.000754225,96.78809374
0.025,0.000730121,34.2408998
1.139,0.000835027,1364.02775
0.497,0.000765316,649.4049517
0.014,0.000715834,19.55760693
0.097,0.000713449,135.9592627
0.332,0.000747082,444.3956621
0.02,0.000754426,26.51022102
0.006,0.000733827,8.176314036
0.034,0.000718178,47.34202384
0.006,0.000748986,8.010830643
0.004,0.000741381,5.395336541
0.009,0.000731102,12.3101838
0.004,0.000748414,5.344635456
0.015,0.000742414,20.20436037
0.005,0.00077258,6.471821688
0.433,0.000754817,573.6489772
3.034,0.000961855,3154.321597
0.007,0.000727054,9.62789559
0.008,0.000649349,12.32003129
1.116,0.000854564,1305.929105
2.063,0.00086888,2374.320965
0.016,0.000769394,20.79558718
0.066,0.000769284,85.79406305
0.019,0.000755789,25.13929152
0.031,0.000750699,41.29484654
0.009,0.000778651,11.55845173
0.526,0.00080456,653.7734911
0.318,0.000765176,415.5906615
0.079,0.00076691,103.0107835
0.638,0.000757411,842.3431928
0.926,0.000827874,1118.527699
0.232,0.000773572,299.9074424
0.052,0.00075135,69.20875757
0.149,0.000729389,204.2805691
0.006,0.000707237,8.483719036
0.019,0.00079385,23.93399257
0.014,0.000722225,19.38454083
0.012,0.000726633,16.51452659
0.005,0.000656121,7.620545601
1.211,0.000838244,1444.68675
0.055,0.000737885,74.53736016
0.016,0.000827623,19.33247384
0.008,0.000752923,10.6252565
13.006,0.001610152,8077.498273
0.094,0.000728387,129.0522758
0.107,0.000723107,147.9725684
0.006,0.000757703,7.91866998
0.094,0.00072456,129.7339075
0.009,0.00081546,11.03671547
0.024,0.000744457,32.23826225
0.003,0.000734899,4.082193608
0.099,0.000730611,135.5030242
0.017,0.000737865,23.03944488
0.022,0.00076708,28.68018981
0.302,0.000733357,411.8048918
0.148,0.000731062,202.4452098
1.884,0.000867257,2172.366438
0.007,0.00069805,10.02793496
0.004,0.000664758,6.017227322
0.017,0.000748034,22.72623972
0.008,0.000754676,10.60057561
0.012,0.000792217,15.14736493
0.09,0.00072467,124.1944609
0.01,0.00070897,14.10496918
0.007,0.000687871,10.17632667
0.007,0.000726233,9.638779841
2.115,0.000864632,2446.12737
0.007,0.000729058,9.601430888
0.409,0.000788079,518.9835029
0.007,0.000752162,9.306505779
0.025,0.000729549,34.26774624
0.004,0.001052094,3.801941652
0.654,0.000765226,854.6494761
0.287,0.000763934,375.6869049
0.016,0.000771558,20.73726149
0.001,0.000742754,1.34634078
0.015,0.000752693,19.9284436
0.005,0.00074071,6.750280137
1.49,0.000844155,1765.078688
0.131,0.000750127,174.6370948
0.118,0.00074061,159.3281214
0.006,0.000702949,8.535469856
0.034,0.000702628,48.38975959
0.006,0.000696557,8.613796143
0.016,0.000762201,20.99183811
0.028,0.000675678,41.43985745
0.005,0.000911821,5.483532404
0.005,0.000731803,6.832439878
0.014,0.000743355,18.83353176
0.003,0.000821792,3.650558779
1.294,0.000818506,1580.929156
0.017,0.000713629,23.82190186
0.054,0.000722726,74.71711271
0.013,0.000723638,17.9647835
0.798,0.000777328,1026.593664
0.056,0.000742754,75.3950837
0.053,0.000713439,74.28806107
0.004,0.000720211,5.553927946
0.027,0.000734659,36.75174469
0.004,0.000720873,5.548827602
0.006,0.000724439,8.282270833
0.2,0.000755428,264.7505785
0.009,0.000733347,12.27249856
0.95,0.000822303,1155.291906
0.008,0.000699402,11.43834304
0.028,0.00072985,38.36404741
0.102,0.000755948,134.9299158
0.004,0.000744638,5.371737677
0.614,0.000800172,767.335023
0.031,0.000748284,41.42812087
0.005,0.000727425,6.873560848
0.047,0.000735049,63.94131548
0.006,0.000750308,7.996716015
0.01,0.000833354,11.99970241
0.002,0.000702478,2.84706425
0.123,0.000707998,173.7293043
1.102,0.000825539,1334.885451
0.024,0.000729299,32.90831333
0.014,0.000789392,17.73516833
0.217,0.000777169,279.2185483
0.016,0.000730932,21.88986116
0.112,0.000770496,145.3609104
0.009,0.000738155,12.19256118
0.024,0.00073534,32.63796339
0.01,0.000740049,13.51261876
0.059,0.000785574,75.10431863
0.006,0.000733627,8.178543047
0.95,0.000818847,1160.167895
0.01,0.000786616,12.71268319
0.018,0.000782008,23.01766734
0.348,0.000740089,470.2137175
0.013,0.000916911,14.17803909
0.004,0.000726043,5.509315564
0.317,0.000734228,431.7459972
0.018,0.000716505,25.12194611
0.01,0.000741902,13.47886918
0.544,0.000771698,704.9389787
0.044,0.000726805,60.5389341
0.007,0.000736913,9.499086052
0.041,0.000759455,53.98608212
0.006,0.000876816,6.842940822
0.004,0.000714882,5.595329019
0.002,0.000700064,2.856881657
0.076,0.000727856,104.4162582
0.038,0.000750048,50.66342421
0.002,0.000761429,2.626640173
0.015,0.000746401,20.0964361
0.595,0.000751841,791.3907329
0.009,0.000742965,12.11362581
0.012,0.000738577,16.24745964
0.006,0.000729559,8.224146368
0.002,0.000717627,2.786963144
0.005,0.000700525,7.137504015
0.008,0.000722065,11.07933496
0.013,0.000853803,15.22599476
0.012,0.00072514,16.54852856
0.146,0.000736132,198.3339944
0.003,0.000762781,3.932976831
0.016,0.000704623,22.70717816
0.587,0.000768462,763.8634051
0.002,0.000725141,2.75808429
0.029,0.000716936,40.44991464
0.156,0.000751901,207.4741223
0.008,0.00073009,10.95755318
0.718,0.000801825,895.4572382
0.01,0.000782239,12.78381671
0.096,0.00076195,125.9925192
0.629,0.000774414,812.2270517
0.106,0.000707929,149.7325297
0.074,0.000751791,98.43161198
2.597,0.000814609,3188.032541
0.02,0.000757512,26.40222201
0.004,0.0007246,5.520287055
0.005,0.000749066,6.674979241
0.795,0.000808027,983.878014
0.078,0.000737334,105.7865228
0.055,0.000754777,72.86920508
0.009,0.000723497,12.43958164
0.058,0.000709792,81.71407962
0.096,0.000714331,134.3914796
0.009,0.000720602,12.48955734
0.01,0.000712868,14.02784246
0.042,0.0007355,57.10401088
0.048,0.00073041,65.71651538
0.011,0.00077282,14.23358609
0.006,0.000736382,8.147944952
0.253,0.000750628,337.0511092
0.154,0.000766839,200.8244234
0.522,0.00079901,653.3084692
0.009,0.000791916,11.36484173
0.008,0.000729919,10.96012023
0.006,0.000737745,8.132891446
0.038,0.000817314,46.49375882
0.674,0.000867658,776.8037637
0.03,0.000763503,39.29257645
0.003,0.000727576,4.123280592
0.185,0.000759706,243.5152546
8.264,0.00134301,6153.34212
0.051,0.000777008,65.63638984
0.185,0.000766659,241.3067609
0.006,0.000724299,8.283871716
1.811,0.000871024,2079.161998
0.042,0.000770516,54.50892649
0.033,0.000727074,45.38740211
0.344,0.00076217,451.3428763
0.693,0.000774404,894.8817413
0.014,0.000754366,18.55863069
0.004,0.000753244,5.310364238
0.006,0.000725642,8.268540134
0.352,0.000751751,468.2401487
0.01,0.000756811,13.2133386
0.013,0.000736292,17.65603864
0.009,0.000736182,12.22523778
0.136,0.000740149,183.7467861
0.056,0.000802696,69.76489231
0.092,0.000763543,120.4909219
0.018,0.000738045,24.38875678
1.602,0.000807996,1982.683083
0.051,0.000747062,68.26742626
0.005,0.000761399,6.566859163
0.069,0.000808057,85.3900158
0.867,0.000858381,1010.040996
0.073,0.000768953,94.93428077
0.01,0.000770526,12.9781474
0.433,0.000770847,561.7197706
0.016,0.00073024,21.91060473
0.005,0.000665609,7.511917657
0.011,0.000727876,15.11246421
0.007,0.000761229,9.195655972
0.562,0.000732916,766.8000153
0.008,0.000763262,10.48132882
0.005,0.000760247,6.576809905
0.002,0.000748274,2.672817711
0.014,0.000754626,18.55223647
0.012,0.00077269,15.53016087
0.004,0.000749456,5.337204586
1.853,0.000894118,2072.433392
0.027,0.000739919,36.49048071
0.017,0.000745269,22.81055565
0.011,0.000701216,15.68703509
0.69,0.00114574,602.2308726
0.017,0.000683844,24.85947087
0.033,0.000783661,42.11004503
0.018,0.000706065,25.49340358
1.803,0.000815361,2211.290459
0.766,0.000653336,1172.444194
0.015,0.000748234,20.04720448
0.002,0.000710854,2.813517262
0.246,0.000737133,333.7253928
0.027,0.000781717,34.53935376
0.004,0.000817514,4.892882568
0.591,0.000772109,765.4359682
0.021,0.000771638,27.2148339
0.092,0.000749386,122.7671721
0.005,0.000775606,6.4465721
0.209,0.000747363,279.6499158
0.009,0.000745128,12.07846169
0.051,0.000723077,70.53190739
0.012,0.000753955,15.91606926
1.027,0.000826031,1243.294743
0.037,0.00074598,49.59918496
0.009,0.000731693,12.30024067
0.019,0.000644319,29.48849871
0.002,0.000751901,2.659924644
0.023,0.000733777,31.34467284
0.08,0.000736572,108.6112423
0.629,0.000771949,814.8206682
0.028,0.000749687,37.34892028
0.03,0.00074081,40.4962136
0.157,0.000779383,201.4413966
0.071,0.000913655,77.70985766
0.006,0.000779593,7.696323594
0.017,0.000754657,22.52679032
0.024,0.000745278,32.2027485
0.085,0.000709091,119.8717795
1.221,0.000872257,1399.816797
0.161,0.000769354,209.2664755
0.005,0.00071419,7.000938126
0.008,0.000721334,11.09056276
0.178,0.000800422,222.3826931
0.565,0.00079957,706.6298135
0.019,0.00071944,26.40942956
0.011,0.000723127,15.21171247
0.054,0.000739177,73.05422111
0.02,0.000768202,26.03481897
0.243,0.000770536,315.3648889
0.021,0.000715032,29.36931494
0.013,0.000712237,18.25235139
0.009,0.000702148,12.81781049
1.001,0.000815371,1227.662009
0.531,0.000865774,613.3240314
0.009,0.000723418,12.44094009
0.014,0.000710072,19.71631046
0.44,0.000786195,559.6575913
0.012,0.000779313,15.39817763
0.192,0.000759445,252.8162013
0.042,0.000698722,60.10974322
0.019,0.000728166,26.09295133
0.005,0.000738977,6.766110447
0.013,0.000704672,18.44829935
0.023,0.000724289,31.75528001
0.01,0.000739298,13.52634526
0.004,0.00075632,5.28876666
3.02,0.000976433,3092.890142
0.054,0.000728036,74.17215632
0.006,0.000651602,9.208074868
0.009,0.000716014,12.56958663
0.011,0.000720702,15.26289645
0.02,0.000739167,27.05748498
0.003,0.000727485,4.123796367
0.379,0.000750338,505.105699
0.031,0.000738616,41.97038786
0.009,0.000754126,11.93434519
0.003,0.000732174,4.097386687
