Size (Kb),Time (s),Throughput (Kb/s)
147.225,0.011961531,12308.20703
310.937,0.024249775,12822.2633
0.032,0.000758504,42.18830751
854.19,0.066831687,12781.2126
0.059,0.001095917,53.8361938
390.822,0.029590148,13207.84202
0.001,0.00082582,1.210917633
457.451,0.034877361,13115.98661
0.235,0.000854113,275.139238
551.476,0.040898603,13483.98135
2465.988,0.182062174,13544.75752
353.279,0.02703926,13065.40933
1759.278,0.12772081,13774.40372
222.793,0.017601557,12657.57342
4006.968,0.291321274,13754.46408
1379.914,0.102298956,13489.03307
179.88,0.014231692,12639.39664
0.049,0.000780264,62.79925769
158.561,0.012460948,12724.63379
1777.218,0.132959613,13366.60028
824.293,0.058633711,14058.34606
0.034,0.000802556,42.36464496
0.004,0.000787868,5.076992593
184.401,0.014967132,12320.39645
944.259,0.070454647,13402.36649
0.03,0.000804841,37.27444303
37.229,0.003944373,9438.508985
1306.008,0.104042829,12552.59985
39.4,0.004223557,9328.629873
148.532,0.012178518,12196.22946
425.85,0.032540014,13086.96425
2.674,0.001105385,2419.06666
1206.551,0.089891198,13422.34865
551.936,0.041646897,13252.75206
71.537,0.006424347,11135.29515
0.009,0.000800813,11.23857879
673.885,0.049912692,13501.27539
226.394,0.017799238,12719.30855
152.765,0.012210017,12511.44859
2406.223,0.177511643,13555.29676
0.895,0.000882326,1014.364305
64.438,0.005792542,11124.30432
450.923,0.03345945,13476.7009
1.34,0.000915047,1464.405653
1836.601,0.137663742,13341.21079
89.259,0.007947577,11230.97014
174.632,0.01366101,12783.24223
1.287,0.001061562,1212.364421
433.186,0.032882518,13173.74783
261.74,0.020897202,12525.12178
0.009,0.000781898,11.51045277
133.365,0.010821471,12324.1101
1311.323,0.095583441,13719.14409
174.348,0.014003414,12450.39245
2812.562,0.204196098,13773.82833
156.954,0.012450128,12606.61738
286.968,0.021610972,13278.81041
1252.626,0.091104615,13749.31446
1368.66,0.101865933,13435.8952
97.756,0.008283367,11801.48121
932.328,0.068900861,13531.44194
0.637,0.000840067,758.272852
0.006,0.000776978,7.722226369
0.001,0.00078863,1.268021759
41.784,0.004252752,9825.167327
2689.053,0.195742431,13737.71127
139.977,0.011165096,12537.01715
1687.165,0.123661011,13643.46762
0.01,0.00077238,12.946995
1.391,0.000947909,1467.44044
127.053,0.010261771,12381.19619
3970.93,0.288680998,13755.42563
760.483,0.057460959,13234.77737
688.286,0.052177643,13191.20528
810.859,0.059883845,13540.53
902.611,0.066759666,13520.30431
1180.911,0.085716311,13776.96947
34.537,0.003535229,9769.381276
560.212,0.042380585,13218.59998
358.833,0.02727427,13156.46578
0.001,0.000766036,1.305421677
1747.37,0.127760545,13676.91411
42.507,0.004303239,9877.908245
687.37,0.051533016,13338.43919
0.001,0.000796163,1.256024206
1339.136,0.097842809,13686.60624
904.252,0.067419734,13412.27481
0.619,0.000874099,708.1577716
2470.183,0.181205807,13631.91964
0.914,0.000915276,998.605885
1584.71,0.115170889,13759.64025
0.448,0.000837019,535.2327725
5.34,0.001340754,3982.83354
0.012,0.000747641,16.05048412
401.891,0.029937604,13424.28739
0.105,0.001426134,73.62562003
388.573,0.029357546,13235.8815
213.139,0.016427322,12974.66501
1412.514,0.106733559,13234.01949
279.307,0.020926759,13346.88281
0.001,0.000784841,1.274143425
0.002,0.000785963,2.544649048
618.454,0.045706692,13530.92891
0.038,0.000811372,46.83425112
80.399,0.007192957,11177.46151
512.225,0.039251097,13049.95374
0.002,0.000774262,2.583104944
673.629,0.049745845,13541.41235
95.578,0.007963612,12001.84037
236.149,0.018338445,12877.26413
178.256,0.014065133,12673.60927
2099.493,0.153161013,13707.75081
408.662,0.03073542,13296.12545
137.869,0.011273819,12229.13016
0.002,0.000761859,2.625157674
1606.973,0.114490604,14035.85049
2583.505,0.187823476,13754.9632
821.799,0.060164681,13659.15993
19.47,0.002228208,8737.963422
823.76,0.060220615,13679.03666
155.704,0.012785703,12177.97723
149.827,0.012041398,12442.65824
235.506,0.018171983,12959.84043
3.774,0.001167449,3232.689394
1.155,0.000913253,1264.709779
1114.447,0.081313445,13705.56862
2.469,0.001033688,2388.535032
857.947,0.064438615,13314.17505
53.206,0.004823544,11030.47883
581.96,0.044267343,13146.48589
0.059,0.000793648,74.34026168
1765.26,0.127603401,13833.95729
1624.545,0.117907701,13778.10767
131.637,0.010609604,12407.34338
461.218,0.034129353,13513.82196
81.568,0.006881332,11853.51906
306.092,0.023217334,13183.77037
46.116,0.005200922,8866.889371
174.828,0.013574062,12879.56398
1061.588,0.078365077,13546.69759
296.673,0.023473413,12638.6819
1280.063,0.093808053,13645.55557
0.001,0.000809628,1.235135148
0.002,0.000784361,2.549846308
783.071,0.058174679,13460.6845
952.095,0.073185215,13009.38994
0.708,0.000852839,830.168414
2547.124,0.187948841,13552.21978
108.736,0.00887467,12252.39924
3403.637,0.247148692,13771.61648
546.103,0.040668896,13428.02618
6648.553,0.480648853,13832.45369
576.01,0.042071225,13691.30564
759.027,0.055575126,13657.67484
511.061,0.038050676,13431.0623
3.742,0.001147522,3260.93966
155.775,0.012353123,12610.17153
340.95,0.025588619,13324.28296
639.441,0.047466091,13471.53276
247.517,0.01906661,12981.69942
1043.622,0.076721275,13602.77185
643.188,0.048419598,13283.62949
921.189,0.0686123,13426.00379
1459.569,0.107442708,13584.62596
1988.057,0.156911324,12669.93962
302.397,0.023287064,12985.62155
3248.008,0.23594267,13766.08987
2525.998,0.184635578,13680.99273
1118.979,0.082968017,13486.87169
388.532,0.029376753,13225.832
970.338,0.072514307,13381.33177
2299.92,0.172395287,13340.96796
1381.311,0.10274476,13444.10167
303.574,0.023400527,12972.95569
226.628,0.017686062,12813.93224
16.497,0.002334748,7065.858928
576.653,0.044807927,12869.44161
193.184,0.015053666,12833.02021
126.381,0.010886903,11608.5355
142.976,0.011296752,12656.38123
119.405,0.009821987,12156.90878
1132.589,0.081778487,13849.47364
0.001,0.000777428,1.28629275
4610.886,0.337334804,13668.5748
1187.328,0.088093899,13477.98217
24.63,0.002863579,8601.124676
0.291,0.001124629,258.7519973
3442.707,0.252580237,13630.15191
2921.052,0.210560628,13872.73598
1142.784,0.085649856,13342.5093
357.185,0.027715959,12887.34047
472.338,0.036343135,12996.62233
0.001,0.000881974,1.133820271
1744.638,0.136764408,12756.52069
0.003,0.000823965,3.64093135
0.021,0.000831028,25.26990667
1548.088,0.115266579,13430.50183
2.406,0.001044659,2303.143897
513.036,0.03885224,13204.79849
1023.643,0.076555324,13371.28428
2353.821,0.172175936,13671.02195
1968.54,0.149249888,13189.55764
2572.397,0.194066822,13255.21268
533.236,0.041678458,12794.04339
1220.548,0.110703963,11025.33249
1368.854,0.101372908,13503.15412
1362.745,0.105340206,12936.60846
0.038,0.000793528,47.88740914
132.641,0.010715692,12378.20199
402.497,0.030542828,13178.11828
475.8,0.035298346,13479.38512
3.586,0.001170224,3064.370582
589.289,0.04420201,13331.72406
133.874,0.010732514,12473.6851
147.58,0.01188225,12420.20661
966.908,0.073658672,13126.87256
92.973,0.007849768,11844.04431
3391.843,0.250356257,13548.06563
483.7,0.036138621,13384.5727
555.962,0.04127382,13470.0883
607.103,0.044930366,13512.08668
234.8,0.018167405,12924.24537
1317.937,0.096596291,13643.76402
753.74,0.057990334,12997.68337
851.454,0.062982445,13518.90991
1433.001,0.104379335,13728.7807
899.405,0.067743742,13276.5769
1466.037,0.108617943,13497.18987
762.645,0.056992193,13381.56965
7.681,0.001553604,4943.988301
37.456,0.003825633,9790.79802
1208.722,0.088102325,13719.52443
177.658,0.013986215,12702.36444
354.711,0.027721088,12795.70989
209.557,0.016240472,12903.38113
146.236,0.011603056,12603.23142
386.568,0.029245576,13217.99919
781.674,0.057626171,13564.566
895.957,0.068942139,12995.78187
762.159,0.056943431,13384.49381
450.934,0.033939608,13286.36442
983.174,0.07293196,13480.70174
0.013,0.00076302,17.03756127
1093.415,0.079756235,13709.46108
1114.091,0.082844967,13447.90203
0.01,0.000774963,12.90384186
628.51,0.048471015,12966.71836
169.591,0.013423509,12633.87986
0.978,0.000887454,1102.02895
0.22,0.000799269,275.2515111
201.895,0.016571963,12182.92607
0.007,0.00078399,8.928685315
186.551,0.014331241,13017.08624
1538.722,0.113628969,13541.63479
21.109,0.002611256,8083.849305
0.002,0.000802264,2.492944966
0.048,0.000795622,60.33015678
522.704,0.040226667,12993.96741
107.976,0.009490956,11376.72538
2.696,0.001165345,2313.477983
1455.579,0.114242449,12741.13968
0.043,0.000918732,46.80363806
743.851,0.056789823,13098.31517
248.083,0.019505033,12718.92234
992.926,0.074677362,13296.21151
644.923,0.049345194,13069.62133
0.001,0.000927329,1.078365931
459.669,0.036637286,12546.48065
981.025,0.074527331,13163.29173
4903.215,0.35807352,13693.31918
1.306,0.000927269,1408.437034
1334.913,0.099420687,13426.91386
0.002,0.000777989,2.570730434
2903.98,0.216057926,13440.74737
41.167,0.004792486,8589.905114
148.294,0.012029295,12327.73824
1816.019,0.139221074,13044.13871
0.941,0.000894527,1051.952596
2.986,0.00109819,2719.019478
24.698,0.002860664,8633.659878
68.498,0.006268915,10926.6117
0.001,0.00078906,1.267330748
0.002,0.000784261,2.550171435
405.19,0.030361208,13345.64817
2781.212,0.200479196,13872.821
72.338,0.006466946,11185.80548
794.5,0.058809911,13509.62765
152.605,0.012585929,12125.04854
2961.5,0.21658793,13673.43046
852.926,0.067089175,12713.31776
171.841,0.013596193,12638.90561
2716.982,0.20398604,13319.45068
171.806,0.013697444,12542.92407
0.015,0.00077348,19.39287377
3488.484,0.257215818,13562.47849
584.826,0.043338491,13494.37847
194.54,0.0153918,12639.19749
84.743,0.007284619,11633.14101
470.908,0.035742007,13175.19746
0.318,0.000983203,323.432699
610.533,0.047085267,12966.54004
334.269,0.02694868,12403.90995
178.903,0.015052855,11884.98793
52.546,0.004995577,10518.50467
190.348,0.015243763,12486.94302
2162.496,0.159801283,13532.407
0.004,0.000840536,4.758868151
1585.638,0.121883746,13009.42949
0.04,0.000781114,51.20891445
1337.705,0.098555655,13573.09228
0.003,0.000780243,3.844955994
288.684,0.022521468,12818.16976
872.886,0.06582812,13260.07791
3.978,0.001195662,3327.027203
2.382,0.001030061,2312.484406
844.094,0.062304874,13547.80045
600.754,0.044700395,13439.56804
476.662,0.035741066,13336.53563
0.851,0.000870453,977.6518663
100.513,0.008444904,11902.20753
101.585,0.008540954,11893.8704
1531.947,0.113266609,13525.14226
1487.744,0.108165144,13754.37544
316.283,0.0240155,13169.95274
1892.481,0.140193678,13499.04665
1239.171,0.092667024,13372.29736
1047.476,0.077920143,13442.94248
283.252,0.021774237,13008.58441
618.95,0.046125066,13418.95099
4128.252,0.305364629,13519.09032
1533.561,0.114968881,13338.92256
2323.291,0.1744555,13317.38466
127.751,0.010432651,12245.30563
0.009,0.000830247,10.84014757
59.43,0.005585964,10639.16631
1733.327,0.131120275,13219.36672
127.709,0.010719329,11913.89872
776.177,0.059135591,13125.37825
46.553,0.004580588,10163.1057
0.003,0.00077298,3.881083599
1165.138,0.085253814,13666.69648
0.002,0.000829235,2.411861535
1191.767,0.087433,13630.63145
262.256,0.020032191,13091.72821
2564.416,0.185774333,13803.9306
0.474,0.000823824,575.3656121
0.014,0.000775494,18.05300879
1056.346,0.07727896,13669.25745
0.006,0.000643637,9.322024682
515.094,0.038334108,13436.96324
2226.119,0.163727274,13596.50683
345.398,0.026877276,12850.93028
184.422,0.014860954,12409.83587
822.48,0.064791607,12694.23677
0.967,0.000891291,1084.943077
1071.644,0.080785546,13265.29377
1690.284,0.128902296,13112.9084
352.19,0.02791456,12616.71329
3874.729,0.282823554,13700.16374
0.955,0.000988583,966.0291549
1221.936,0.094078711,12988.44326
614.279,0.047742959,12866.37889
3331.141,0.243863412,13659.86383
0.424,0.002249077,188.5217803
300.016,0.024058681,12470.17657
1848.151,0.137879499,13404.10296
0.431,0.000817754,527.0533681
0.256,0.000791685,323.3609327
301.007,0.022614333,13310.45227
0.054,0.000785392,68.75547497
1.295,0.000926758,1397.344291
617.382,0.046162596,13374.07454
367.22,0.027992908,13118.32268
0.069,0.000793928,86.9096442
1202.269,0.087779409,13696.48091
2.46,0.001033698,2379.80532
1.325,0.000903394,1466.691167
38.84,0.003985162,9746.153356
774.102,0.056950233,13592.60462
0.001,0.000811412,1.232419535
1124.389,0.08335332,13489.43269
833.21,0.062840368,13259.15214
136.495,0.01116754,12222.47693
10.767,0.00182389,5903.316538
2006.042,0.147400561,13609.45974
161.888,0.013130811,12328.86529
1670.223,0.124404232,13425.77317
1523.718,0.116327388,13098.53188
0.041,0.0006822,60.09967751
584.374,0.044381486,13167.06701
0.077,0.00081077,94.9714469
759.843,0.059237332,12827.09694
1605.978,0.120674359,13308.36156
30.749,0.003111535,9882.260685
775.325,0.059565578,13016.32631
2.477,0.000946515,2616.968564
1410.44,0.10449935,13497.11745
238.056,0.018871144,12614.81551
176.148,0.014032491,12552.86748
2.463,0.000976852,2521.364547
419.227,0.031929328,13129.841
2400.326,0.180818711,13274.76557
155.061,0.013212524,11735.91056
200.395,0.015522756,12909.75649
925.694,0.069527556,13314.05925
146.955,0.012235892,12010.15831
88.221,0.007573231,11649.05705
6240.316,0.463399379,13466.38835
2263.746,0.169466115,13358.10407
950.954,0.072055487,13197.52374
1077.682,0.081737521,13184.66705
1065.62,0.078444666,13584.35257
2761.61,0.208045643,13274.05833
617.736,0.046426461,13305.68789
1275.418,0.098334901,12970.14577
137.265,0.01160494,11828.15249
915.502,0.069554346,13162.39822
1723.361,0.132044678,13051.34767
1.719,0.001067561,1610.212438
894.585,0.068702199,13021.19893
123.7,0.010881082,11368.35473
1.727,0.001042675,1656.316685
1489.429,0.114164152,13046.38079
1983.99,0.154236659,12863.28434
1125.397,0.086040849,13079.79888
784.307,0.06300167,12448.98746
0.938,0.000937257,1000.792739
622.739,0.048367902,12875.04676
0.108,0.000800721,134.8784408
244.678,0.020190248,12118.62281
179.871,0.014589155,12329.08966
3.493,0.001324273,2637.673652
209.655,0.016782337,12492.59862
370.51,0.028875012,12831.50982
0.008,0.000802414,9.969915779
335.88,0.026000612,12918.15746
66.199,0.006083157,10882.34284
378.201,0.030028405,12594.77485
2751.343,0.212523338,12946.07466
0.061,0.000990678,61.57399276
346.109,0.027033619,12802.91033
0.16,0.000861726,185.6738685
0.052,0.000840506,61.8674941
0.076,0.000870011,87.35521735
5.075,0.001135429,4469.676219
0.022,0.000978345,22.48695501
0.004,0.000842089,4.750091736
3879.636,0.299063264,12972.62642
500.314,0.038290707,13066.19906
145.748,0.011725145,12430.37933
2421.888,0.181241574,13362.7619
60.054,0.00547236,10974.05872
0.001,0.000788769,1.267798303
2686.772,0.20773008,12933.95737
0.239,0.001036684,230.5427691
61.487,0.005654612,10873.77878
0.111,0.00096537,114.9818204
1.218,0.001152572,1056.766953
0.65,0.00095453,680.9634061
226.861,0.018674805,12147.97156
1437.385,0.10762992,13354.8831
269.44,0.021501867,12531.00487
0.032,0.001017608,31.44629366
0.043,0.000806552,53.31336355
558.531,0.043758909,12763.82371
1416.388,0.113144009,12518.45336
724.697,0.058691148,12347.63716
122.292,0.010018575,12206.52638
374.411,0.028978275,12920.4033
855.782,0.066950284,12782.35056
158.337,0.012488386,12678.74007
1477.326,0.110837063,13328.80861
1397.648,0.107818133,12963.0143
1444.329,0.108732377,13283.33878
0.889,0.00092234,963.8528092
189.114,0.014788448,12787.95449
865.095,0.066776438,12955.09353
910.259,0.071551732,12721.69065
0.002,0.000851937,2.34759143
2685.439,0.200835012,13371.36873
2079.083,0.158501516,13117.11744
1083.601,0.081976268,13218.47196
1.455,0.001190132,1222.553465
845.594,0.065795679,12851.81661
0.001,0.000971982,1.028825637
3575.515,0.267983749,13342.28293
0.009,0.001172468,7.676115681
1320.848,0.107803505,12252.36601
128.364,0.010649258,12053.79755
0.255,0.000852027,299.2862902
240.81,0.018838383,12782.94427
0.12,0.00076761,156.329386
1926.315,0.160499181,12002.02386
894.536,0.071211003,12561.76661
0.082,0.000836028,98.08283933
648.845,0.048742784,13311.61142
1818.606,0.141693279,12834.80778
429.948,0.033286543,12916.57112
256.279,0.021101095,12145.29388
2.522,0.001109871,2272.336154
645.408,0.048152488,13403.41957
1024.263,0.075859279,13502.1452
0.818,0.000890891,918.18191
0.215,0.000794941,270.4603235
2222.672,0.170013831,13073.47753
539.352,0.042846418,12588.03011
0.544,0.000900929,603.8211668
57.903,0.005452904,10618.74553
2533.496,0.193120998,13118.69774
112.752,0.00961097,11731.59421
338.125,0.025950238,13029.74562
2018.641,0.147445074,13690.79987
0.173,0.000828885,208.714116
165.953,0.013193859,12578.04862
475.764,0.035699558,13326.88769
131.431,0.010903354,12054.18076
517.786,0.038766789,13356.43249
416.791,0.032158609,12960.47973
1160.403,0.090355129,12842.69098
1419.401,0.109818754,12924.94176
372.682,0.028473489,13088.73668
964.069,0.074480724,12943.87256
643.776,0.048763674,13201.95849
1002.059,0.074920829,13374.9054
118.203,0.009977007,11847.54105
1161.045,0.090577305,12818.27716
1360.336,0.103782375,13107.58209
123.809,0.010274565,12050.04786
821.998,0.061992839,13259.56374
1466.856,0.108508046,13518.40766
2442.44,0.18392154,13279.79311
985.644,0.073135311,13476.99198
365.047,0.027701521,13177.86846
98.467,0.008423905,11688.99697
706.745,0.052792538,13387.21393
237.938,0.018725281,12706.77861
1165.815,0.088439046,13182.12998
0.001,0.000787918,1.269167604
1.364,0.000914635,1491.305275
943.04,0.070446199,13386.66973
274.105,0.021961469,12481.17783
664.003,0.05039945,13174.80647
689.912,0.05367356,12853.85206
278.145,0.021727349,12801.60778
192.397,0.015813571,12166.57515
134.396,0.011177899,12023.36861
1960.934,0.146052403,13426.23579
535.655,0.04118299,13006.70495
1467.586,0.112333409,13064.555
584.755,0.043755764,13364.06787
116.027,0.010346249,11214.40244
221.161,0.017572879,12585.35952
328.485,0.025464998,12899.47087
276.733,0.021963041,12599.94005
2485.294,0.184725557,13453.98027
192.672,0.015251467,12633.01425
158.593,0.013549506,11704.70717
0.002,0.000979236,2.042408572
2.34,0.001213606,1928.138127
0.296,0.000962685,307.4733688
520.292,0.040028224,12998.12852
82.337,0.007350874,11200.981
1247.212,0.095082944,13117.0949
1483.633,0.108664991,13653.27495
0.001,0.000886422,1.128130845
603.64,0.047616091,12677.22712
1603.736,0.121689041,13178.96819
0.001,0.000791193,1.263914115
2329.729,0.172644895,13494.34051
105.728,0.008817703,11990.42426
388.9,0.030681258,12675.49069
77.954,0.006810761,11445.71069
431.955,0.033333862,12958.44448
216.161,0.017379798,12437.48633
135.043,0.011222643,12033.08347
0.17,0.000877526,193.7264537
3169.853,0.236889206,13381.16267
9.345,0.001740303,5369.754577
58.506,0.005628604,10394.40685
852.878,0.064571855,13208.20038
184.538,0.014400271,12814.89772
69.036,0.006217217,11104.00361
506.929,0.039369539,12876.17312
474.932,0.036614142,12971.27214
0.003,0.001074214,2.792739622
4.459,0.001216702,3664.825076
23.495,0.002778039,8457.404666
0.002,0.000897983,2.227213655
827.879,0.065002923,12736.02727
554.495,0.042217489,13134.2487
714.137,0.053461212,13358.03984
626.54,0.05403127,11595.87772
404.806,0.030808697,13139.34179
1.53,0.000960642,1592.684892
207.848,0.016130115,12885.71098
2623.348,0.198011489,13248.46358
54.699,0.005433217,10067.51617
146.652,0.011778505,12450.81613
279.585,0.022283873,12546.51739
177.882,0.014356358,12390.46839
3.384,0.001181495,2864.167855
1961.555,0.145907832,13443.79512
280.078,0.021763888,12868.93224
0.367,0.000770875,476.0823739
491.733,0.037246408,13202.15898
555.074,0.043243723,12835.94384
104.74,0.009057553,11563.82966
835.802,0.066300877,12606.19826
328.18,0.025009935,13121.98532
3608.6,0.273368091,13200.51652
0.004,0.000829684,4.821112616
727.83,0.054751145,13293.42062
822.472,0.063104695,13033.45179
150.46,0.012717005,11831.40213
0.01,0.000921296,10.85427485
1521.966,0.114328132,13312.26159
994.583,0.075785904,13123.58826
0.003,0.001171815,2.560131079
1178.717,0.08813532,13373.94588
2.106,0.001056529,1993.319634
0.001,0.000854221,1.170657242
0.063,0.001006526,62.59152769
135.568,0.011077494,12238.147
3155.079,0.228031423,13836.15889
813.516,0.06163927,13198.01484
203.515,0.016058655,12673.22824
0.001,0.000739596,1.352089519
1200.569,0.090763925,13227.38081
0.249,0.000893984,278.5284748
100.821,0.008830914,11416.82503
866.338,0.065165136,13294.50153
1814.086,0.133367011,13602.20932
1.054,0.000888284,1186.557452
280.391,0.02180448,12859.32983
756.823,0.056681702,13352.15728
384.574,0.030104089,12774.80943
0.052,0.000810689,64.14296975
155.213,0.012999765,11939.67737
0.003,0.00083801,3.579909548
181.384,0.014554968,12461.99923
4.567,0.001279437,3569.538789
730.17,0.055600837,13132.35626
2319.073,0.183713544,12623.30991
205.887,0.016136551,12759.04622
3125.651,0.232569044,13439.66912
572.644,0.04274902,13395.48836
0.32,0.000849462,376.7090229
2693.179,0.196327056,13717.8189
760.268,0.057445293,13234.64396
693.314,0.053100032,13056.75296
0.006,0.000796623,7.531793584
37.289,0.003975508,9379.681792
210.223,0.017284272,12162.67599
357.061,0.028250387,12639.15429
140.181,0.011630479,12052.89997
1608.656,0.121660248,13222.52771
44.387,0.004309775,10299.14555
1.078,0.000877013,1229.172202
0.002,0.000778819,2.567990766
0.202,0.000779691,259.0769933
655.049,0.049648506,13193.73034
0.008,0.000858398,9.319686206
1.813,0.001014271,1787.49072
149.185,0.012046759,12383.82871
1686.979,0.123634127,13644.92993
0.001,0.001947649,0.5134395366
344.079,0.025789386,13341.88414
428.104,0.032379162,13221.58986
1.194,0.000947194,1260.565417
91.646,0.008003926,11450.13085
207.717,0.0162689,12767.73476
184.126,0.014633525,12582.47756
2.194,0.001016895,2157.548223
241.483,0.018655832,12944.10241
1263.567,0.092991718,13587.95199
393.889,0.029908624,13169.74663
314.371,0.024443374,12861.19502
1317.62,0.097736507,13481.3494
1124.865,0.084295045,13344.37866
638.955,0.048059118,13295.18781
0.003,0.000776465,3.86366417
255.028,0.019944376,12786.9631
1156.296,0.085903749,13460.36714
47.65,0.004372572,10897.47636
957.745,0.070566666,13572.20136
240.058,0.01861761,12894.13625
6.393,0.001416614,4512.873655
0.069,0.000791272,87.20136691
0.4,0.000825257,484.6974942
291.268,0.022375931,13017.02262
547.933,0.040466122,13540.53645
1814.299,0.133129285,13628.09843
292.2,0.022644054,12904.04978
648.025,0.048466151,13370.67183
1825.504,0.13743874,13282.31036
0.081,0.000820047,98.77482632
1139.992,0.084760016,13449.64352
1114.833,0.081503666,13678.31724
357.476,0.027039368,13220.57527
665.039,0.050510681,13166.30437
809.094,0.060736208,13321.4441
421.636,0.032739457,12878.52758
195.081,0.015214564,12821.99082
0.001,0.000775603,1.289319407
954.422,0.071257881,13393.91498
129.387,0.010532021,12285.10653
770.583,0.058324871,13211.91092
0.001,0.000787345,1.270091256
478.269,0.035940905,13307.09396
0.005,0.000796652,6.276266174
986.036,0.072475912,13605.0168
35.057,0.003662742,9571.244712
1.558,0.000961001,1621.226201
0.613,0.000859571,713.1464417
0.003,0.00078451,3.824043033
3874.026,0.291454996,13292.02125
213.315,0.017092503,12480.03291
0.938,0.000886881,1057.639074
2052.982,0.152615763,13451.96564
1057.965,0.07968056,13277.57988
559.255,0.04237558,13197.57747
1450.887,0.107522431,13493.80763
0.345,0.00154286,223.610697
2583.254,0.188917984,13673.94435
0.004,0.00077963,5.130638893
486.038,0.036165635,13439.22207
568.381,0.042410425,13401.9171
0.003,0.000766436,3.914221148
445.402,0.033864745,13152.38015
14.347,0.002901857,4944.075466
0.027,0.00077936,34.64381031
165.014,0.012900419,12791.36747
1.749,0.00096651,1809.603625
518.49,0.039168431,13237.44625
487.097,0.036462481,13358.85509
1093.537,0.080885037,13519.64517
278.053,0.02136153,13016.53018
889.428,0.066371255,13400.8013
476.044,0.035966452,13235.77872
314.816,0.024295577,12957.74947
1327.364,0.100393375,13221.62942
485.767,0.03630641,13379.64839
0.931,0.000863107,1078.661163
1713.452,0.127022766,13489.32994
790.451,0.059800305,13218.17673
0.164,0.000813084,201.7011772
300.227,0.023041988,13029.56151
827.727,0.061519907,13454.62047
378.857,0.028616072,13239.30832
550.786,0.041268576,13346.37764
1666.915,0.122017979,13661.22447
851.449,0.063501169,13408.39883
1057.034,0.079384626,13315.34899
717.866,0.054085909,13272.69918
336.319,0.025298456,13294.05241
683.394,0.051068216,13381.98303
1156.165,0.085062183,13591.99775
200.177,0.01566604,12777.76643
387.107,0.028852084,13416.95109
919.956,0.067552589,13618.36776
125.217,0.010342716,12106.78124
0.037,0.000784159,47.18430828
423.941,0.033152511,12787.5985
84.787,0.007124317,11901.07066
35.09,0.00441418,7949.381312
0.003,0.000778458,3.853772458
0.004,0.000855011,4.678302384
808.402,0.059729853,13534.30419
130.275,0.011458096,11369.69004
0.017,0.000884216,19.22607146
0.001,0.000822782,1.215388766
0.026,0.000994844,26.13475077
0.028,0.000807373,34.68037698
966.672,0.07301945,13238.55493
0.001,0.00080597,1.240740971
423.678,0.03204724,13220.42085
128.346,0.010503278,12219.61372
0.002,0.000853318,2.343792115
232.544,0.018298151,12708.60646
113.529,0.009323317,12176.88941
0.04,0.000845995,47.28160332
153.15,0.012262574,12489.22127
286.643,0.022299928,12853.98769
70.982,0.006139703,11561.14555
1.27,0.000920765,1379.287875
0.05,0.000775813,64.44852046
2204.883,0.160579593,13730.7796
352.338,0.026962043,13067.92664
99.192,0.009270408,10699.85269
705.152,0.053121763,13274.25824
0.002,0.000794328,2.517851568
281.058,0.021490903,13077.99863
319.759,0.024578688,13009.60409
0.028,0.000765845,36.5609229
1350.747,0.099898698,13521.16721
1988.793,0.14814108,13424.99326
1011.192,0.075153088,13455.09582
0.056,0.000811982,68.96704607
2.302,0.001032705,2229.09737
1346.767,0.09932849,13558.71815
0.003,0.000782957,3.831628046
0.037,0.000791512,46.74597479
2.102,0.001079543,1947.120217
567.969,0.0424879,13367.78236
4176.545,0.305136969,13687.44342
1758.504,0.130186281,13507.59839
107.33,0.00990116,10840.14398
0.001,0.000766917,1.303922067
655.526,0.048542484,13504.1709
3.149,0.00109936,2864.393829
0.003,0.00079023,3.796363084
833.823,0.063136655,13206.63884
1582.851,0.116242078,13616.85052
0.929,0.000891971,1041.513681
46.863,0.004406956,10633.87064
1.31,0.000920345,1423.379276
2.894,0.001080194,2679.148375
2303.821,0.165636617,13908.88707
493.987,0.038342154,12883.65281
26.287,0.003239118,8115.480819
3302.68,0.243836343,13544.65852
0.001,0.000781685,1.279287693
3884.423,0.290107241,13389.61064
234.496,0.018286029,12823.77929
0.009,0.000791834,11.36601864
1381.091,0.101669847,13584.0767
145.996,0.0126612,11530.97653
3.824,0.001199286,3188.563862
0.001,0.000796533,1.255440766
39.293,0.003988162,9852.408202
112.088,0.009187092,12200.59623
334.131,0.025725898,12988.11804
277.489,0.02130283,13025.92191
980.896,0.072580869,13514.52543
712.999,0.052774141,13510.3857
221.815,0.017011701,13038.96653
0.669,0.00087032,768.6827833
500.032,0.037669713,13274.11228
2397.038,0.181166482,13231.134
589.097,0.04373692,13469.10116
118.585,0.009620063,12326.84235
157.86,0.012658836,12470.34087
169.928,0.013703393,12400.43251
340.576,0.026304882,12947.25443
67.511,0.00609554,11075.47486
683.631,0.05155089,13261.28414
478.567,0.035788229,13372.19006
0.08,0.000799107,100.1117497
0.455,0.000838431,542.680316
3.239,0.001125338,2878.246358
545.879,0.041055096,13296.25438
284.731,0.021975231,12956.90589
3.113,0.001142511,2724.700244
1631.526,0.11843705,13775.46975
612.603,0.046708126,13115.5551
0.428,0.000833321,513.6076014
921.564,0.067824187,13587.54216
721.824,0.054588962,13222.89294
193.02,0.015818926,12201.83975
62.587,0.005634256,11108.29895
698.138,0.051709677,13501.10928
0.017,0.000764823,22.22736502
